Q109455239	P1398	Q109455237
Q109456353	P2673	Q97206374
Q109606738	P361	Q11196783
Q109653969	P2673	Q109655012
Q109653969	P2674	Q3397296
Q109673334	P1365	Q109632098
Q110251542	P2674	Q110068052
Q110251542	P2673	Q107508062
Q110412727	P167	Q99327584
Q110641812	P1365	Q14425604
Q110699526	P31	Q3396425
Q110699820	P31	Q3396425
Q110798151	P138	Q250523
Q110871362	P1889	Q110871242
Q53272	P2673	Q15920091
Q54495	P2673	Q1529051
Q271194	P527	Q97619297
Q271194	P527	Q97619404
Q297871	P361	Q20191120
Q335277	P2674	Q1329141
Q335277	P2673	Q1327827
Q335277	P2673	Q1329076
Q475971	P2673	Q1573860
Q475971	P2674	Q1473611
Q475971	P1398	Q56751399
Q501003	P2673	Q1436185
Q501003	P2674	Q880843
Q501003	P2674	Q14629010
Q568902	P2673	Q17001596
Q568902	P2674	Q2061365
Q605912	P1889	Q3396629
Q605912	P2673	Q1758497
Q605912	P2674	Q644398
Q665373	P361	Q18019695
Q665373	P2674	Q436771
Q683180	P138	Q2308267
Q737735	P2674	Q6713835
Q737735	P2673	Q6735430
Q794294	P2673	Q11658848
Q794294	P2674	Q11668368
Q839285	P155	Q3396554
Q839285	P156	Q734387
Q38107112	P460	Q38119291
Q38176926	P361	Q107332514
Q38089523	P2959	Q38089512
Q38119291	P460	Q38107112
Q91241299	P527	Q96776499
Q56739652	P167	Q130206
Q56739652	P1398	Q56739974
Q56849925	P2673	Q12008269
Q57549352	P2674	Q96107770
Q57549352	P2673	Q96107772
Q38050753	P527	Q108189854
Q38050753	P527	Q108189855
Q38050753	P527	Q108189856
Q38176988	P361	Q107332514
Q41001805	P2673	Q110876715
Q41001805	P2674	Q17310493
Q41791726	P1398	Q41791731
Q24838034	P2673	Q28414130
Q24838034	P2674	Q18663335
Q25203997	P2673	Q25247436
Q25203997	P2674	Q6275142
Q25664774	P1889	Q95994120
Q25664774	P2673	Q95994120
Q26413940	P2673	Q99794261
Q26413940	P2674	Q99872426
Q26454924	P2674	Q99870283
Q26454924	P2673	Q99871325
Q26615132	P3032	Q26431913
Q27668589	P177	Q27978681
Q1565280	P2673	Q7159154
Q1626028	P1382	Q1799668
Q1734360	P2674	Q18380168
Q1740293	P2673	Q371906
Q1740293	P2674	Q1074863
Q1740490	P2673	Q3066205
Q1740490	P2674	Q110437549
Q1751385	P2674	Q1325148
Q1751385	P2673	Q435543
Q1799188	P527	Q11381476
Q1799188	P527	Q11434876
Q1903264	P2674	Q1147842
Q1930127	P2673	Q2465864
Q1946324	P527	Q17596809
Q2164875	P2673	Q302938
Q2236752	P2673	Q3397789
Q2236752	P2674	Q3396700
Q2254622	P1366	Q3396554
Q2274186	P2674	Q540781
Q2274186	P2673	Q1621256
Q2361244	P1889	Q2652980
Q2563857	P2674	Q15823794
Q2563857	P2673	Q1529009
Q2793311	P2674	Q2682645
Q2793311	P2673	Q2183869
Q3336131	P2674	Q54268416
Q3336131	P2673	Q54378072
Q3336131	P2673	Q54377765
Q3345075	P1889	Q775528
Q3345075	P156	Q775528
Q3362596	P361	Q976648
Q3368264	P155	Q3397654
Q3368264	P156	Q3368313
Q3368276	P155	Q3368313
Q3368276	P156	Q3396657
Q3368297	P155	Q3397462
Q3368297	P156	Q3397248
Q3368327	P2673	Q110911358
Q3368327	P2674	Q3397027
Q3396629	P1889	Q605912
Q3396929	P155	Q3368279
Q3396929	P156	Q3556520
Q3397125	P2673	Q21083344
Q3397125	P2674	Q17640441
Q3397245	P155	Q3397165
Q3397245	P156	Q3396799
Q3397317	P2673	Q17498582
Q3397317	P2674	Q14629163
Q3397317	P1889	Q8039097
Q3907994	P1889	Q3907993
Q3980145	P527	Q107600868
Q3980145	P527	Q107602212
Q3980145	P527	Q107612772
Q3980145	P527	Q107613075
Q3980145	P527	Q107613438
Q3980145	P527	Q107614026
Q3980145	P527	Q107619575
Q3980145	P527	Q107619768
Q3980145	P527	Q107621572
Q3980145	P527	Q107621825
Q3980145	P527	Q107622623
Q3980145	P527	Q107622709
Q3980145	P527	Q107652646
Q4071722	P155	Q4071721
Q4155234	P2673	Q4304510
Q4155234	P2674	Q4410081
Q4279091	P2674	Q4243516
Q4364542	P2673	Q4238565
Q4571931	P361	Q976648
Q4649279	P2674	Q5423020
Q4649279	P2673	Q110200861
Q4770457	P2673	Q17008069
Q4770457	P2674	Q14629184
Q5104362	P2674	Q5163898
Q5104362	P2673	Q28450685
Q5208370	P2673	Q1062588
Q5208370	P2674	Q28414130
Q5284753	P2673	Q5613841
Q5284753	P2674	Q21041396
Q5317907	P527	Q18813836
Q5317907	P527	Q17602440
Q5467692	P2674	Q5501120
Q5467692	P2673	Q6302557
Q5482413	P1889	Q2688414
Q5507940	P2673	Q6543759
Q5507940	P2674	Q7496018
Q5549070	P167	Q104864023
Q5569455	P2673	Q5569454
Q5569455	P2674	Q5910164
Q5641899	P2674	Q7588581
Q5641899	P2673	Q110427824
Q5671020	P1889	Q5896662
Q5671020	P1889	Q94811653
Q5671020	P2674	Q3066205
Q5671020	P2673	Q667674
Q5684436	P1889	Q5712240
Q5684535	P1889	Q5892864
Q5684535	P1889	Q11229019
Q7107290	P2674	Q5526919
Q7107290	P2673	Q7107285
Q7158802	P1889	Q20776137
Q7158802	P2674	Q20776137
Q7164037	P2673	Q5149805
Q7164037	P2674	Q5564143
Q7182860	P2674	Q7182859
Q7182860	P2673	Q7858087
Q7207973	P1398	Q24807471
Q7305896	P2674	Q6411492
Q7305896	P2673	Q7435815
Q7305896	P1398	Q101169335
Q7450061	P2674	Q7971800
Q7450061	P2673	Q5758957
Q7496018	P2673	Q5507940
Q7496018	P2674	Q5648246
Q7496673	P2674	Q7963099
Q7496673	P2673	Q6652543
Q7597028	P2674	Q7597034
Q7597028	P2673	Q6713714
Q7658493	P2674	Q4649156
Q7658493	P2673	Q5674024
Q7694534	P2673	Q7694549
Q7694534	P2674	Q2254610
Q7985659	P1889	Q837014
Q8044448	P2673	Q17498616
Q8044448	P2674	Q17033830
Q8070973	P2673	Q17160969
Q8070973	P2674	Q8070974
Q9064344	P2674	Q1140475
Q9064435	P1889	Q58826930
Q10351418	P167	Q4679099
Q10577337	P2673	Q4571457
Q10654938	P156	Q847479
Q11152032	P2673	Q109997694
Q11261549	P2673	Q11253549
Q11261549	P2674	Q17229466
Q11261549	P361	Q10855971
Q11275774	P2674	Q17210781
Q11364455	P2674	Q65281108
Q11367269	P2673	Q11314816
Q11390589	P2673	Q11354657
Q11390589	P2674	Q11445808
Q11427330	P2674	Q11557904
Q11427330	P2673	Q11516431
Q11430747	P2674	Q11526325
Q11447329	P2673	Q17001848
Q11447329	P2674	Q129403
Q11449502	P2674	Q55524668
Q11449502	P1889	Q11449501
Q11453476	P2674	Q85882991
Q11464428	P2674	Q11613231
Q11464428	P2673	Q11485924
Q11474062	P2674	Q11591975
Q11474062	P2673	Q11575652
Q11482908	P2674	Q11520221
Q11482908	P2673	Q11502869
Q11495351	P361	Q10855971
Q11495351	P2673	Q54448563
Q11495351	P2674	Q56219552
Q11496830	P2673	Q11550673
Q11501057	P2673	Q11354760
Q11501057	P2674	Q56349965
Q11501647	P2673	Q11430750
Q11501647	P2674	Q11430748
Q11501659	P2673	Q11362617
Q11501659	P2674	Q11561268
Q11514088	P2674	Q102282331
Q11514088	P2673	Q106613237
Q11516556	P2673	Q11447713
Q11516556	P2674	Q11456374
Q11520225	P2673	Q23476
Q11520225	P2674	Q11628217
Q11549046	P2673	Q11405350
Q11549046	P2674	Q11580501
Q11551281	P2673	Q11638431
Q11551281	P2674	Q11379709
Q11584758	P2674	Q99516795
Q11607841	P2674	Q11561968
Q11621945	P2674	Q17212359
Q11621945	P2673	Q11652028
Q11628217	P2673	Q11520225
Q11628217	P2674	Q11364579
Q11652028	P2674	Q11621945
Q11652028	P2673	Q11435556
Q11665819	P31	Q13102635
Q11677234	P2673	Q11504021
Q11677234	P2674	Q11372624
Q11999802	P527	Q96062045
Q11999802	P527	Q96062185
Q12009880	P1889	Q69924508
Q12012502	P1889	Q1898677
Q12034556	P2673	Q102227957
Q12034556	P2674	Q108910793
Q12035572	P2674	Q104818621
Q12038734	P167	Q11785802
Q12038735	P167	Q10419743
Q12059719	P167	Q102227957
Q12061012	P2673	Q7231778
Q12066699	P2673	Q12066706
Q12238096	P2673	Q12232079
Q12238096	P2674	Q12177373
Q13156619	P2673	Q22100173
Q13156619	P2674	Q6547014
Q13528003	P2673	Q4928206
Q13528003	P2674	Q7280049
Q14552136	P361	Q1572999
Q14629091	P2674	Q4731343
Q14629144	P2673	Q22101173
Q14629144	P2674	Q6203405
Q49380183	P2673	Q110788096
Q46998746	P1889	Q46998739
Q46998746	P361	Q46998414
Q28414085	P2673	Q653093
Q28414085	P2674	Q17001296
Q28414131	P2673	Q22100447
Q28414131	P2674	Q4170537
Q28573101	P361	Q3397796
Q28573101	P1889	Q28573111
Q28719648	P527	Q109451350
Q28719648	P527	Q109451351
Q28719648	P527	Q109451352
Q28719648	P527	Q109451353
Q79806174	P2673	Q6747160
Q79806174	P2674	Q79802436
Q81096169	P2674	Q81096604
Q52217791	P31	Q13102635
Q54377765	P1889	Q54378072
Q54377765	P2674	Q3336131
Q54377765	P2673	Q20861555
Q95628130	P2673	Q95628472
Q95628130	P2674	Q96051496
Q95629123	P2673	Q95374345
Q95629123	P2674	Q95628472
Q95629123	P2674	Q95628708
Q96100949	P1889	Q28133534
Q96100949	P2674	Q95281005
Q96100949	P2673	Q16510083
Q96101336	P2673	Q29882382
Q96101336	P2674	Q96101335
Q96101337	P2673	Q29882664
Q96101337	P2674	Q29882382
Q96107773	P2673	Q96107775
Q96107773	P2674	Q96108112
Q96107778	P2673	Q96107779
Q96107778	P2674	Q96107775
Q96107778	P1889	Q106731152
Q96107787	P2673	Q96107789
Q96107787	P2674	Q96107786
Q96107795	P2673	Q96107796
Q96107795	P2674	Q96108128
Q96108110	P2673	Q96107769
Q96108110	P2674	Q96107767
Q96108115	P2673	Q96108118
Q96108115	P2674	Q96107783
Q96108124	P2673	Q96107793
Q96108124	P2674	Q96107791
Q96108158	P2673	Q96107814
Q96108158	P2674	Q96108157
Q96108848	P2673	Q96108846
Q96108848	P2674	Q96108851
Q96188030	P361	Q780315
Q96195813	P167	Q1414113
Q97202953	P1889	Q5191476
Q97202953	P1889	Q75098535
Q97202953	P1889	Q100930819
Q97456358	P2674	Q11469019
Q97456358	P2673	Q99516751
Q97572408	P167	Q5472302
Q34522005	P361	Q34561183
Q86731718	P1889	Q104588743
Q15901667	P2673	Q15903209
Q15901667	P2674	Q15902649
Q15901960	P2673	Q10952761
Q15903209	P2674	Q15901667
Q16510438	P2673	Q5072119
Q16510438	P2674	Q6543759
Q16894207	P2674	Q16246855
Q16894207	P2673	Q16247870
Q17008069	P2674	Q4770457
Q17008069	P2673	Q6203405
Q17212359	P2673	Q11621945
Q17212359	P2674	Q11361916
Q17228179	P2674	Q11372224
Q17228179	P2673	Q99516795
Q17498536	P2674	Q17498531
Q17498611	P2673	Q17498601
Q17498611	P2674	Q3396998
Q17525512	P2674	Q104508236
Q17525512	P2673	Q17525548
Q17534092	P527	Q17674734
Q17560822	P2673	Q16986241
Q17596809	P361	Q1946324
Q17642409	P1889	Q17536345
Q17826310	P1889	Q15108637
Q18028503	P2674	Q1529009
Q18215296	P2673	Q10855040
Q18215296	P2674	Q11443265
Q18215296	P361	Q10855971
Q18659251	P1366	Q101995868
Q18694483	P2674	Q47500538
Q18694483	P2673	Q7305557
Q18944687	P527	Q67873900
Q18944687	P527	Q67874335
Q19378587	P2673	Q19391121
Q19378587	P2674	Q17772674
Q19747121	P527	Q108189415
Q19747121	P527	Q108189417
Q19852886	P2673	Q14629143
Q19852886	P2674	Q17498605
Q20191120	P527	Q297871
Q20545473	P1889	Q20545594
Q20545473	P2674	Q20545594
Q21019289	P2674	Q20039588
Q21100298	P361	Q3556721
Q21100458	P361	Q3556713
Q21281417	P361	Q94608609
Q21281417	P1889	Q6981625
Q21281417	P2673	Q6981625
Q58804215	P361	Q1572999
Q14629009	P2674	Q5046233
Q14629009	P2673	Q7885987
Q14629184	P2673	Q4770457
Q14629184	P2674	Q11135713
Q15108637	P1889	Q17826310
Q15789982	P1889	Q15782505
Q15914884	P2673	Q24832324
Q15914884	P2674	Q14629192
Q15927833	P2673	Q17163784
Q15927833	P2674	Q67931841
Q16247736	P2674	Q16247617
Q16247736	P2673	Q16246855
Q17191045	P2673	Q11610219
Q17191045	P2674	Q18335601
Q17229179	P2674	Q17228897
Q17300121	P2674	Q75610697
Q17498584	P2673	Q17007682
Q17498584	P2674	Q17498582
Q17535988	P2674	Q99776242
Q17535988	P2673	Q5093667
Q17596817	P361	Q1831512
Q17826871	P276	Q17826856
Q18380168	P1889	Q95613296
Q18380168	P1889	Q95290293
Q18380168	P2674	Q95290293
Q18380168	P2673	Q1734360
Q18534444	P2673	Q108910801
Q18534444	P2674	Q108910810
Q19310030	P2673	Q2429979
Q19310030	P2674	Q19311446
Q19370810	P1366	Q1329076
Q19370810	P1365	Q19366968
Q19378267	P1889	Q61081044
Q19580992	P2673	Q19456611
Q19580992	P2674	Q24948920
Q19599634	P167	Q3396474
Q19875502	P527	Q76853396
Q19882091	P2674	Q5520998
Q19882091	P2673	Q104631687
Q20043533	P2674	Q11611065
Q20043533	P2673	Q20045068
Q20112614	P1366	Q109592116
Q60324354	P167	Q4761451
Q60324845	P186	Q41791799
Q60324845	P167	Q5169652
Q60621152	P167	Q7545513
Q60621152	P1398	Q59686263
Q60776371	P1889	Q7288488
Q61983594	P2674	Q11263930
Q61983594	P2674	Q11481983
Q62066438	P2674	Q4413897
Q63370296	P155	Q26527577
Q63370296	P156	Q63372954
Q63645238	P2673	Q96107783
Q63645238	P2674	Q29786512
Q63645238	P1398	Q97466123
Q24259719	P167	Q60143343
Q24817491	P3032	Q95966807
Q46162686	P1365	Q2146149
Q46998414	P527	Q46998746
Q4071721	P156	Q4071722
Q4071721	P155	Q4122986
Q4122986	P156	Q4071721
Q4122986	P155	Q1743883
Q4200353	P156	Q97577530
Q4200353	P155	Q3396854
Q4552241	P2674	Q7923609
Q4552241	P2673	Q5743839
Q4552241	P1398	Q87072099
Q5086897	P2674	Q85792749
Q5086897	P2673	Q99776242
Q5093667	P2674	Q17535988
Q5093667	P2673	Q99848090
Q5101742	P1365	Q109422419
Q5172206	P2674	Q100450111
Q5222602	P1889	Q8007587
Q5227506	P2674	Q4709803
Q5227506	P2673	Q13528027
Q5253347	P1889	Q3397465
Q5305270	P2674	Q10752400
Q5305270	P2673	Q65164322
Q5441664	P2673	Q5377811
Q5441664	P2674	Q5724784
Q5495612	P2673	Q26878968
Q5520998	P2673	Q19882091
Q5595529	P2674	Q5464804
Q5595529	P2673	Q5526919
Q5758961	P167	Q5758957
Q5885627	P1889	Q5724784
Q5896662	P1889	Q5671020
Q5896662	P1889	Q94811653
Q6081208	P2674	Q6390919
Q6081208	P2673	Q5296707
Q6091269	P2673	Q98754960
Q6379840	P2673	Q11135713
Q6379840	P2674	Q17007682
Q6543759	P2674	Q5507940
Q6543759	P2673	Q16510438
Q6652543	P2674	Q7496673
Q6652543	P2673	Q5133227
Q6735430	P2674	Q737735
Q6735430	P2673	Q104782069
Q6747286	P1398	Q41791794
Q6771982	P2674	Q4950232
Q6771982	P2673	Q4922065
Q6815358	P2673	Q101007553
Q6820551	P2674	Q7516091
Q6984682	P1365	Q69170429
Q7057644	P2673	Q5330876
Q7084447	P2674	Q7674672
Q7084447	P2673	Q7280049
Q7084447	P2673	Q69080095
Q7120506	P2674	Q7885987
Q7120506	P2673	Q6801752
Q7131011	P2673	Q6541627
Q7131011	P2674	Q7545513
Q7270312	P2674	Q8024685
Q7270312	P2673	Q1270799
Q7280049	P1889	Q69080095
Q7280049	P2674	Q7084447
Q7280049	P2673	Q13528003
Q7337655	P1889	Q110265319
Q7431172	P1398	Q89211698
Q7450063	P2673	Q5121406
Q7453380	P1398	Q74310886
Q7477936	P527	Q56640979
Q7568623	P2673	Q4916624
Q7568623	P1398	Q59616800
Q7568623	P2674	Q6541627
Q7617279	P1889	Q7617281
Q7622457	P2673	Q7182859
Q7622457	P2674	Q5149805
Q7627483	P31	Q3397572
Q7629310	P2674	Q5004685
Q7629310	P2673	Q5169781
Q7641441	P1889	Q2302271
Q7694526	P47	Q6030013
Q7694526	P2673	Q6030013
Q7694526	P2674	Q7694549
Q7858087	P2674	Q7182860
Q7858087	P2673	Q5432461
Q7927125	P2674	Q5179889
Q7927125	P2673	Q85792749
Q7958632	P2673	Q7545513
Q7958632	P2674	Q7207973
Q8024573	P2674	Q4921494
Q8024573	P2673	Q8024685
Q8024685	P2674	Q8024573
Q8024685	P2673	Q7270312
Q8039078	P2673	Q17498607
Q8039078	P2674	Q11124688
Q8039890	P2674	Q8039887
Q8039890	P2673	Q105038269
Q8053508	P2673	Q8053608
Q8053508	P2674	Q952733
Q8563724	P2674	Q6801750
Q8563724	P2673	Q7118462
Q9064411	P2674	Q98754960
Q9064411	P2673	Q98754998
Q105551019	P1889	Q1648439
Q105681072	P2673	Q11632180
Q105939376	P2673	Q97754514
Q105998062	P361	Q105994904
Q105998062	P2674	Q105998216
Q105998062	P2673	Q105955706
Q105998216	P361	Q105994904
Q105998216	P2674	Q105965282
Q105998216	P2673	Q105998062
Q106131869	P361	Q106131249
Q106313104	P2674	Q105955706
Q106313104	P2673	Q107337920
Q106418077	P2673	Q106406659
Q106440717	P155	Q104804082
Q106440717	P2674	Q106440161
Q106440717	P2673	Q106440196
Q106448022	P2674	Q105399213
Q106727892	P2673	Q104175718
Q106727892	P2674	Q106727918
Q106832889	P156	Q106832417
Q106991493	P2673	Q543863
Q107112054	P2673	Q107112089
Q107112089	P2674	Q107112054
Q107112089	P2673	Q107112202
Q107225508	P2673	Q8053508
Q107225508	P2674	Q952733
Q107295207	P2673	Q107295355
Q107295355	P2673	Q1816485
Q107295355	P2674	Q107295207
Q107353289	P2673	Q107353242
Q107353289	P2674	Q102326689
Q107356691	P167	Q107356555
Q107602212	P276	Q3980145
Q107602212	P361	Q3980145
Q107602212	P155	Q107600868
Q107602212	P156	Q107612772
Q107613438	P276	Q3980145
Q107613438	P361	Q3980145
Q107613438	P155	Q107613075
Q107613438	P156	Q107614026
Q107621825	P276	Q3980145
Q107621825	P155	Q107621572
Q107621825	P156	Q107622623
Q107621825	P361	Q3980145
Q107622623	P276	Q3980145
Q107622623	P155	Q107621825
Q107622623	P156	Q107622709
Q107622623	P361	Q3980145
Q108093016	P361	Q108093413
Q108103243	P177	Q108103549
Q108177073	P361	Q11785801
Q108188360	P361	Q12036002
Q108189856	P361	Q38050753
Q108191578	P361	Q66499254
Q108200472	P361	Q108002138
Q108282664	P2674	Q2412215
Q108282664	P2673	Q107339091
Q108362252	P2674	Q108362185
Q108362252	P2673	Q108365727
Q108365727	P2673	Q108363324
Q108365727	P2674	Q108362252
Q108455015	P361	Q108455238
Q108809791	P361	Q14714936
Q108904465	P1889	Q110163253
Q108910810	P2673	Q18534444
Q108910810	P2674	Q108910842
Q109162276	P1889	Q109984520
Q109286423	P361	Q109286376
Q109335479	P1889	Q109824040
Q109376440	P361	Q12009085
Q109388312	P527	Q84493924
Q109388312	P527	Q84493888
Q109622129	P1889	Q3556679
Q109997694	P2674	Q11152032
Q110068052	P2674	Q107383143
Q110068052	P2673	Q110251542
Q110295795	P1889	Q109290609
Q110412476	P1398	Q110412549
Q110526681	P2673	Q107383143
Q110526681	P2674	Q11273261
Q110527572	P2674	Q110527571
Q110627264	P2673	Q55540067
Q110633955	P2674	Q110633956
Q110641823	P361	Q47188606
Q28961914	P2674	Q26651555
Q28961914	P2673	Q28961916
Q28961916	P2674	Q28961914
Q28961916	P2673	Q17546414
Q6539319	P1889	Q42652353
Q6747289	P1365	Q104764571
Q6747289	P1398	Q104764571
Q6770750	P2674	Q30628677
Q6772642	P2673	Q880288
Q6801750	P2674	Q8563724
Q6801750	P2673	Q7080785
Q6801752	P2673	Q14629074
Q6801752	P2674	Q7120506
Q7080785	P2673	Q7985069
Q7080785	P2674	Q6801750
Q7107285	P2674	Q7107290
Q7107285	P2673	Q6807222
Q7117470	P2673	Q6770748
Q7117470	P2674	Q6765306
Q7118462	P2674	Q8563724
Q7118462	P2673	Q7004736
Q7126345	P2673	Q10818461
Q7126345	P2674	Q12024927
Q7244903	P2673	Q7694568
Q7244903	P2674	Q6030013
Q7270179	P2674	Q12061975
Q7270179	P2673	Q7012379
Q7313282	P2674	Q6192198
Q7351643	P1398	Q41791799
Q7351643	P2673	Q4761451
Q7379733	P2673	Q7516091
Q7442274	P1889	Q2016132
Q7561972	P2674	Q7498007
Q7561972	P2673	Q7300484
Q7646952	P2673	Q6301817
Q7658687	P2674	Q97028828
Q7674672	P2674	Q7699729
Q7674672	P2673	Q7084447
Q7694549	P47	Q7694534
Q7694549	P2673	Q7694526
Q7694549	P2674	Q7694534
Q7945182	P2674	Q14629074
Q7945182	P2673	Q5125391
Q7963668	P2673	Q30628677
Q7963668	P2674	Q30628681
Q7966560	P167	Q55075059
Q7986375	P2674	Q7580516
Q8026440	P2674	Q13528022
Q8026440	P2673	Q7963099
Q8039087	P2673	Q11124442
Q8039087	P2674	Q17163750
Q10351427	P1889	Q1322447
Q10752410	P2674	Q7833322
Q11014933	P527	Q99249332
Q11339455	P2674	Q11589863
Q11358380	P2673	Q11358382
Q11358380	P2674	Q11364826
Q11358380	P1889	Q11358382
Q11368097	P2673	Q11430748
Q11368097	P2674	Q11430746
Q11372224	P2674	Q11485924
Q11372224	P2673	Q17228179
Q11372624	P2674	Q11550673
Q11372624	P2673	Q11677234
Q11381351	P2673	Q85882991
Q11381351	P2674	Q65272316
Q11386172	P2674	Q11273035
Q11386172	P2673	Q11439422
Q11395053	P2673	Q99551263
Q11395053	P2674	Q101004334
Q11405344	P1889	Q11405347
Q11405470	P200	Q1014298
Q11405470	P361	Q11550956
Q11410113	P2673	Q11668368
Q11410113	P2674	Q11621888
Q11435556	P2674	Q11652028
Q11435556	P2673	Q11653415
Q11438221	P2673	Q11434554
Q11438221	P2674	Q106728081
Q11460032	P2673	Q11637869
Q11460032	P2674	Q11531146
Q11462846	P2674	Q11481470
Q11462846	P2673	Q106728081
Q11474511	P31	Q13102635
Q11475194	P31	Q13102635
Q11478511	P2674	Q11561965
Q11478511	P2673	Q11594013
Q11501653	P2673	Q17222288
